date,ise2,sp,dax,ftse,nikkei,bovespa,eu,em,try_usd_ret,cbrt_rate,cbrt_delta,cpi_yoy,cds_proxy
2005-02-15,0.006859832643344514,0.003294334262127831,0.0035569265152060156,0.0033859266168159144,0.0012277358041813975,0.002935533326288192,,0.002367053049938044,0.0011448278361092573,32.0,0.0,43.94344,
2005-02-16,-0.014956399719949887,0.00018175942364727842,-0.007584239930808152,-0.0011273044332655439,-0.0038549789096677693,-0.008529319172354765,,-0.0030783373673063433,0.0030465123636652905,32.0,0.0,43.94344,
2005-02-17,-0.032977215788296085,-0.007954922070865405,0.0002083106804863709,0.0008307533147828341,-0.0016355795831123827,0.02644380358885835,,-0.001661260682859955,-0.008783711586039416,32.0,0.0,43.94344,
2005-02-18,0.013467464840308602,0.0006992897479059688,-0.0023392804881459542,-3.9488863493946395e-05,0.006660173821711307,-0.01244282214993995,,0.012229024944707649,0.0026814684604059558,32.0,0.0,43.94344,
2005-02-21,-0.02197911747762865,0.0006992897479059688,-0.001407208940434929,0.0007115258997557564,-0.0007807929202164399,0.003618799300749993,,0.012229024944707649,-0.0061397092411187215,32.0,0.0,43.94344,
2005-02-22,-0.011587947590853132,0.0006992897479059688,-0.006945157833646085,-0.005528195648268037,-0.004586028132225561,-0.0042169748831144835,,0.012229024944707649,-0.003856537851011489,32.0,0.0,43.94344,
2005-02-23,0.015245955289434595,0.005591699832857658,-0.0029071119569032094,-0.008861075956347157,-0.008445001215290548,0.016982869512970063,,0.00460520909731823,0.005394979871716196,32.0,0.0,43.94344,
2005-02-24,0.014428357069572437,0.007862777725995748,-0.0014788520430267392,-0.0032929576536384984,0.0026894427449736867,0.044512506880469524,,0.015399289223362905,-0.0015384420207046007,32.0,0.0,43.94344,
2005-02-25,0.01865379409185826,0.009263777602271862,0.01025097513162215,0.006954643744497256,0.010961980902948745,-0.00038690843063691734,,0.01825343079002453,-0.00579044463716362,32.0,0.0,43.94344,
2005-02-28,0.0024185767170340185,-0.006434901002669486,0.000425352329536785,-0.007678965773002467,0.00703880325304254,-0.010112525184497546,,-0.001678432107321192,-0.01050795842279718,32.0,0.0,43.94344,
2005-03-01,-0.021570883187567204,0.005642127938093621,0.007586357481641456,0.00641992374515258,0.0033953047852555937,-0.014641654824415522,,0.0028115010843179364,0.00078220317950136,32.0,0.0,44.05856,
2005-03-02,-0.018933651586221456,-0.0002727366181043891,0.002235389419302373,-0.001541071915569392,0.002812526196409612,0.01680711831638119,,-0.016620038068106628,0.000781498683611549,32.0,0.0,44.05856,
2005-03-03,0.012138327657805065,0.00032225292897391546,-0.004599265707408113,0.0043966657936516575,0.0036121452970673956,0.016459540187604944,,0.0027590096788961335,0.0,32.0,0.0,44.05856,
2005-03-04,-0.017541867740152924,0.009578361866919956,0.011424746151351726,0.004278145402512015,0.0013982460334617908,0.018284446138448738,,0.011866423358057071,-0.021319362921371425,32.0,0.0,44.05856,
2005-03-07,0.007359043337322414,0.0026068694206831493,0.0010325409039351145,-0.0018084387847141,0.004396145017928275,0.008797710703529131,,0.0065573664091579656,0.002789389897053579,32.0,0.0,44.05856,
2005-03-08,-0.006889400128005182,-0.004810340527826947,-0.0071595347200739635,-0.0032476877372040634,-0.003229446660060955,-0.014843969117509003,,-0.007647303672567012,-0.003587830444018331,32.0,0.0,44.05856,
2005-03-09,0.005322857304541435,-0.01023734532231883,-0.004765094255053574,-0.002957892570789966,0.006689184773747562,-0.017624511124372525,,-0.005738963694314701,0.0035878304440182963,32.0,0.0,44.05856,
2005-03-10,0.006023503703326143,0.0018540975449818477,-0.008703992086598129,-0.006828569711308717,-0.008541674898886147,0.0018570107472126892,,-0.009640130036717829,0.01422387200611995,32.0,0.0,44.05856,
2005-03-11,-0.008328424940311932,-0.007612148101110925,0.005244806621710631,0.004022450589091873,0.004958603504122467,-0.017372704854475025,0.0,-0.005643017337809596,-0.010252464706626104,32.0,0.0,44.05856,
2005-03-14,-0.0025472279294784152,0.005608866091690017,0.0015604343513703134,-0.0014261378895468377,-0.006194956792131597,0.0008544878933420368,-0.0009830957243478894,-0.007682920767988679,0.020789128201607266,32.0,0.0,44.05856,
2005-03-15,-0.0037582026322049832,-0.007552253930440114,0.004657954875189994,0.005052580084502332,-0.0024637533145866687,-0.018353092948804103,-0.0029545371784768398,-0.025230200965192885,0.010810960888310073,32.0,0.0,44.05856,
2005-03-16,-0.037312888694803266,-0.00811470022614856,-0.018071524798785668,-0.012598547730273654,0.004396837606561011,0.008625876817204725,-0.003952070329512604,-0.008521575400739433,0.009554766654327845,32.0,0.0,44.05856,
2005-03-17,-0.033223080583349794,0.0017996327677856619,0.0015791388965741456,-0.0031441144176128553,-0.008260946851017602,0.00926445915973895,0.0,0.018063204646304152,0.0011404757090959672,32.0,0.0,44.05856,
2005-03-18,0.03426642558110697,-0.0004705625853757874,0.0026056068192399267,0.00024370915332791744,0.008819182525080325,-0.01770911417908995,-0.005958641104138267,-0.004521150036799382,-0.0007601121649168812,32.0,0.0,44.05856,
2005-03-21,-0.01338775802842119,-0.004946433602739591,-0.007147979504248571,0.002069677614584231,0.008819182525080325,-0.006617724682305344,-0.006996432010116207,-0.014558046120960726,0.015094611283339934,32.0,0.0,44.05856,
2005-03-22,0.0326484446179988,-0.010248546209256063,0.005646977406484418,0.0007699082040732477,0.008819182525080325,-0.029356714020228793,-0.009473047956173725,-0.0186610601554409,0.00931967860352949,32.0,0.0,44.05856,
2005-03-23,-0.023611391662619247,0.0006996454255908223,-0.0008080089532004054,-0.005463198523459642,-0.008723113497392796,-0.013997883005563897,-0.0067052578607351716,-0.012753369456843834,0.007762059601332471,32.0,0.0,44.05856,
2005-03-24,0.029461429310420843,-0.0009471067214324451,0.00609643063379635,0.002461146535445538,0.0005833155942592281,0.017148673309102674,0.004069159778403705,-0.0010995298413662134,0.004041863972489127,32.0,0.0,44.05856,
2005-03-25,0.007958414256207856,-0.0009471067214324451,0.00609643063379635,0.002461146535445538,0.0012872625409421682,0.017148673309102674,0.004069159778403705,-0.0010995298413662134,-0.00920989962704291,32.0,0.0,44.05856,
2005-03-28,-0.0064483958542923435,-0.0009471067214324451,0.00609643063379635,0.002461146535445538,0.0026493172397932504,0.017148673309102674,0.004069159778403705,-0.0010995298413662134,0.01978816484000418,32.0,0.0,44.05856,
2005-03-29,-0.007468950856060648,-0.007625179181011431,0.00609643063379635,0.002461146535445538,-0.016457151846964488,-0.015931544855035007,0.0,-0.02621102974223008,0.007230682512599203,32.0,0.0,44.05856,
2005-03-30,-0.014705377474576417,0.01367862973137081,-0.0010046928416089721,-0.003727165902874909,-0.0029302333783546367,0.024010940938981314,0.006691991043307637,0.022529604241980833,-0.019644189403976386,32.0,0.0,44.05856,
2005-03-31,0.028932739907874705,-0.0006943847521812366,0.000287478914110289,-0.0012864174484759794,0.008872110383007194,0.005312647901679422,-0.004659356641113526,0.010657997553438303,-0.00922680742705482,32.0,0.0,44.05856,
2005-04-01,0.008246390761301394,-0.006517880949263398,0.00567736323792121,0.003996599637135541,0.0046749684647211815,0.006106603223016755,-0.00713187036826384,0.005899715676920444,0.0011117366123689252,32.0,0.0,44.37324,
2005-04-04,-0.0012370550440624856,0.002724477316724463,-0.007375809400910904,-0.0035267253659854413,-0.004795822649523833,-0.013802140842734402,0.0030627105898603222,0.0022036665067210644,0.010316922042482541,32.0,0.0,44.37324,
2005-04-05,0.002666533937184146,0.00447084278556942,0.004875865947247181,0.009390635001132184,0.009109372455279022,-0.014072117045766276,0.001426011415472581,-0.0002450174805577482,-0.006620063745418127,32.0,0.0,44.37324,
2005-04-06,0.01150488927728575,0.0022658872536414033,0.0037910616182422396,0.0009099825888782236,0.004478591790137046,-0.013260589031012435,0.00790866051185318,0.013605745457939787,-0.002956445431005633,32.0,0.0,44.37324,
2005-04-07,-0.013510935243836729,0.005953233066958344,0.0023583537610054797,0.005965133553404951,-0.0013681209510868556,0.023576654994911565,0.003830394028470607,0.01003659298084549,-0.0048228666812183294,32.0,0.0,44.37324,
2005-04-08,0.00012568633385018105,-0.008380014491591885,0.002539228231087906,0.0013453263709738142,0.00538382326271828,-0.01620942508523993,-0.0010070904570936158,-0.004741283981543436,0.0018577432564092786,32.0,0.0,44.37324,
2005-04-11,-0.01850148922839517,8.474198803386038e-06,-0.0010436404356830894,-0.002089061847430077,-0.010932219099673107,0.0005793183516274623,0.010618254326602522,-0.009648506048918922,-0.0022296709332684126,32.0,0.0,44.37324,
2005-04-12,-0.009358577089667027,0.005529884802782768,-0.005467429812794258,-0.005463919914356249,-0.006434941794781754,0.011745423476901547,0.0001991115929688519,0.012524540424806134,0.0022296709332685315,32.0,0.0,44.37324,
2005-04-13,0.0025877909262492756,-0.01183132550562878,0.007648829869924315,0.002947334196755873,-0.002812815268384172,-0.005356609073865485,-0.016877752971093177,-0.02011504050205302,-0.005956842814390488,32.0,0.0,44.37324,
2005-04-14,-0.011651184395436474,-0.010052134263021657,-0.0008265768587493767,-0.003109146838309311,-0.006409280555354422,-0.04239616312775058,-0.00711753318782241,-0.025926413890512662,0.018498475415623217,32.0,0.0,44.37324,
2005-04-15,-0.028463360238299158,-0.01686186196276537,-0.02061048748204914,-0.010938363546902533,-0.01678601062332584,-0.013215341403017512,-0.006552061947494582,-0.0212774745926745,0.0,32.0,0.0,44.37324,
2005-04-18,-0.02041560792161385,0.002936282269934283,-0.025851565511160343,-0.013273574801224916,-0.038755799595659515,0.008923403244878439,0.00020558079154942154,0.011758416987305577,0.0036589835015259516,32.0,0.0,44.37324,
2005-04-19,0.03032290588712218,0.005916292813629376,0.0005732657257499983,0.005886804657674746,0.011581494671022423,0.02731966192319157,0.009402951272796084,0.016611561631677367,-0.005860834729322679,32.0,0.0,44.37324,
2005-04-20,-0.006420249520132308,-0.013343570060666856,-0.006200433346026827,-0.0069439183946190496,0.002051032125975508,-0.0199105890027367,-0.01434388626919578,-0.023874104965374655,-0.007744795855256523,32.0,0.0,44.37324,
2005-04-21,0.0188679369269907,0.019543986803022037,0.0036023692047256546,-0.0004978224296809183,-0.009440614906819111,-0.0199105890027367,0.014343886269195827,0.02839338321693524,0.008846327487636033,32.0,0.0,44.37324,
2005-04-22,0.006044154632049932,-0.0067731393687058975,0.006971811360290888,0.006143367030191835,0.005588720604615453,-0.0199105890027367,-0.008171522628376608,-0.011110365842989812,-0.006627376144431946,32.0,0.0,44.37324,
2005-04-25,0.009711980290809058,0.008624972960833317,0.005648166579846936,0.003211816008997725,0.002515343860503839,0.018600908305447705,0.00796803176512655,0.01876074401465557,0.006994342189232777,32.0,0.0,44.37324,
2005-04-26,-0.014950694524989405,-0.008876748450908203,-0.003112991915321039,-0.0039957011760203805,-0.003431947301959101,0.002888974445358822,-0.010021451394853508,-0.010279911789357376,-0.0022034683364123386,32.0,0.0,44.37324,
2005-04-27,-0.006807983134368847,0.003942496392166546,-0.010623610735552616,-0.011645316965867568,-0.0027593875615764298,-0.0024927308296024725,-0.00515186218648762,-0.009082771968341818,0.010241449523510276,32.0,0.0,44.37324,
2005-04-28,-0.00976174165690594,-0.011445623573942097,-0.0026101999067717654,0.00016708275135778302,0.00031620043041014957,-0.03228813953304426,-0.014987947509246617,-0.016069082405773986,0.013374563848282705,32.0,0.0,44.37324,
2005-04-29,-0.004874232307276566,0.011851956462206029,0.0016118129748850338,0.0023978575760417098,0.00031620043041014957,0.016395140393662015,0.010639422104926646,0.020022063371746588,-0.007930854114978016,32.0,0.0,44.37324,
2005-05-02,0.02293347841816677,0.004579598925333747,0.009318851771822192,0.0023978575760417098,0.00031620043041014957,-0.005610622399343229,0.00020783990791969385,0.006619008865638097,-0.004716138404707557,28.0,-4.0,44.78001,
2005-05-03,-0.014991181193591545,-0.0008522166554060164,0.005081743489305921,0.0023978575760417098,0.00031620043041014957,0.0004451549010198774,0.006204952289632505,-0.0009432471704888977,-0.010234050192875398,28.0,0.0,44.78001,
2005-05-04,0.0010474616956448845,0.01239305156034736,0.0044207595927723,0.004351532090366145,0.00031620043041014957,0.030207516968834627,0.01615682254230593,0.02689314130152691,-0.01629662418782653,28.0,0.0,44.78001,
2005-05-05,0.022483141011910675,-0.0025721133412976343,0.008211219258757828,0.004047059134020372,0.00031620043041014957,-0.001492830762406347,-0.004065768714833344,0.005254413499890803,0.0007465821343908872,28.0,0.0,44.78001,
2005-05-06,-0.0026054798413717773,-0.0010921846046322305,0.0026828189381956735,0.0033804655153407293,0.00031620043041014957,0.005997078238228468,-0.007566148616181502,0.00268858597052396,0.0033525174235904107,28.0,0.0,44.78001,
2005-05-09,-0.005931084815978767,0.006373966172402125,-0.0043354439755351575,-0.0017499084578950727,-0.001864611936444445,-0.004857611306821888,0.007769432063384433,0.0009105925342316589,0.004082453815159678,28.0,0.0,44.78001,
2005-05-10,0.009754027109102576,-0.01076315086971956,-0.009663580785968318,-0.0036520392898987297,-0.0010622425667620723,-0.027954356693438792,-0.01746267849447586,-0.022723994760802713,0.010316922042482541,28.0,0.0,44.78001,
2005-05-11,0.001167660118712187,0.004184280247109813,-0.0016408452434727421,-0.003480828334832761,-0.00347931114085737,-0.0025878466587305055,0.006816222688905554,0.00464474924667529,0.0021970137284710043,28.0,0.0,44.78001,
2005-05-12,0.010799159317630232,-0.010083888412137035,0.005378719060353158,0.0036647502562545497,-0.003852471800628369,-0.023845770970465217,-0.012010820675679969,-0.017220486756318758,-0.0073421699486645176,28.0,0.0,44.78001,
2005-05-13,0.01535467869425762,-0.004590579075786052,0.002025201154566765,-0.0013905817949326268,-0.0026058686920691974,-0.00958260811611081,-0.0033391719302894533,-0.010326276276641759,0.006976365108530316,28.0,0.0,44.78001,
2005-05-16,0.01535467869425762,0.010035599091202397,-0.0031670696342564974,-0.00047075535713908827,-0.009264395778888511,0.020387728086837833,0.002922055842431301,0.01181375793225414,0.006976365108530316,28.0,0.0,44.78001,
2005-05-17,0.01535467869425762,0.006933254635373273,-0.00244543630137667,0.0029234903629456782,-0.011191249295399502,0.001393671319201383,0.004367263096880571,0.0002475906268874472,0.006976365108530316,28.0,0.0,44.78001,
2005-05-18,0.007787232965013459,0.009968895481321639,0.016984301720794147,0.010337301579116831,0.0009252205475030643,0.01967170165573219,0.014626093882841425,0.01972040381084001,-0.006574124201120545,28.0,0.0,44.78001,
2005-05-19,0.007787232965013459,0.004645135445231884,0.00824869194063161,0.002683649442615708,0.02206585585525051,-0.0027751541127960704,-0.0012278155726629211,0.0036363645297698252,-0.005511718781081812,28.0,0.0,44.78001,
2005-05-20,0.007787232965013459,-0.0015123150380106515,5.968373333934598e-05,0.001831921469587569,-0.0036058016395602655,-0.012441651036602847,-0.0028709464789521306,-0.0025195600516391397,0.013904397538674809,28.0,0.0,44.78001,
2005-05-23,-0.04272515112509441,0.0038436362656395443,0.010554835714924455,0.0036138813636444125,0.010935473659861753,-0.012598397955002822,0.008179797641001506,0.003293543611959022,0.0029027222418342167,28.0,0.0,44.78001,
2005-05-24,-0.011395425861493684,0.00017585184159638718,-0.002342240590121551,-0.0014640165527116686,-0.0022429277916170475,0.01353589165482341,-0.007153322251693242,-0.0029058178988630155,-0.0036297645952370152,28.0,0.0,44.78001,
2005-05-25,0.0007969311454227466,-0.0034058760803961736,-0.001616197041196767,-0.0022101676668215406,-0.010765886182305394,-0.002733412549869081,0.0,-0.007203892562072499,0.0016713472716760032,28.0,0.0,44.78001,
2005-05-26,-0.002945501995809449,0.00637453131772754,0.010663892444700323,0.004695766890909826,0.0012258884872788072,-0.002733412549869081,0.0030722866623066557,0.011173513611323021,-0.00021787734318940832,28.0,0.0,44.78001,
2005-05-27,0.00513143433910978,0.0009681474365535906,0.0018262768627164588,-0.0017232597356901963,0.014796637841526088,-0.002733412549869081,0.002042765849218988,0.006740496600416648,-0.011320149703421817,28.0,0.0,44.78001,
2005-05-30,0.017919722492753986,0.0009681474365535906,0.008004446992660098,-0.0017232597356901963,0.006589909396573179,0.006669453874344242,0.002042765849218988,0.006740496600416648,-0.00331067541033687,28.0,0.0,44.78001,
2005-05-31,0.010303945189552138,0.0009681474365535906,-0.004429077806672784,-0.0017232597356901963,0.0009102428939058477,-0.008571876072308646,0.002042765849218988,0.006740496600416648,0.0,28.0,0.0,44.78001,
2005-06-01,-0.006138732809147373,0.008956805725932198,0.01480701756462067,0.009423628635226748,0.004696059960657393,0.02901133950185699,0.0037186189585854176,0.011740938100205718,-0.005912815674421822,28.0,0.0,44.82607,
2005-06-02,0.015580209632305487,0.001720390824511472,0.0011038333021883891,-0.0011980832104036665,-0.004389280137194071,0.02628077244827979,0.008621656114630427,0.007578040683055573,-0.006693921386617105,28.0,0.0,44.82607,
2005-06-03,0.021977843364193443,-0.006890819980251237,-0.004817181668067262,-0.0011195270672537947,0.001771471833709966,-0.010338544336410183,-0.008621656114630467,-0.005188757147108832,0.012238236038878433,28.0,0.0,44.82607,
2005-06-06,-0.0189983916922326,0.001245015026845047,-0.0029153842647518216,-0.00380769621192373,-0.0026077829572619796,-0.03120317859568135,0.006166104079641204,0.010019260008810794,0.0011051837204839497,28.0,0.0,44.82607,
2005-06-07,0.001514813570195396,-0.00020878831693162237,0.015171416551378467,0.0089749253017676,-0.004728731297383289,-0.02095683829723365,0.003069060549386555,-0.004973416262480244,0.0036751199712537937,28.0,0.0,44.82607,
2005-06-08,0.0029327733174109873,-0.002165587433034947,-0.001911529688663093,-0.004307436987059461,0.005651959248252122,-0.013031072427040526,-0.00204552135402546,-0.0038059829637296593,-0.008843155625807439,28.0,0.0,44.82607,
2005-06-09,-0.006113083841153861,0.005226267957247287,0.001197354741080888,0.0010985828957820675,-0.010707781805480267,-0.008864369026999193,0.0042900671769310565,0.005229298721022204,0.004799718235407583,28.0,0.0,44.82607,
2005-06-10,0.011367586127472571,-0.0023509984096796743,0.005104499058932202,0.004223223700981284,0.012762237030734168,0.01889405856583673,-0.0042900671769311,0.0028413724525128345,0.002574939713219504,28.0,0.0,44.82607,
2005-06-13,0.004290253372631311,0.0022593090815211927,0.002854530135529609,0.003967944335461177,0.0006437372423753308,-0.0019657800244393896,-0.0032800568964394643,0.003963729097485857,0.008778464614148697,28.0,0.0,44.82607,
2005-06-14,0.016774344355832745,0.0025700096198286804,-0.0016364058556311153,-0.0007130883637560607,0.0021556676443603632,0.0332534687198067,-0.0028793003448967167,0.0040885889612770395,0.0043604159266041,28.0,0.0,44.82607,
2005-06-15,0.001249497287978002,0.0022152533117078253,-0.00946823253370847,-0.005424013221738618,0.00702891998261603,-0.010268513848369356,0.007183015651622978,0.00742970617719964,-0.009471759126903385,28.0,0.0,44.82607,
2005-06-16,0.009995188225665539,0.003623526250350597,0.006890736298177401,0.005067326656128123,4.37976797051459e-05,0.01054038490548632,0.0018386520071734384,0.008899128307931018,-0.004034539220733143,28.0,0.0,44.82607,
2005-06-17,-0.008905225876426281,0.004942512444624592,0.0053786113763199484,0.006441074437308466,0.008517159551165917,0.013193617815940641,0.016398877855774072,0.011971135195548528,-0.00700724014174327,28.0,0.0,44.82607,
2005-06-20,0.009714815905359418,-0.0007069167302181835,-0.003853586102680429,-0.0011035111079558974,-0.002668189369462194,-0.001802873577573353,-0.00765971725751836,-0.009068853166153867,0.0029564454310056685,28.0,0.0,44.82607,
2005-06-21,-8.534874745946566e-05,-0.002049620033747776,0.00462210066235542,0.0019893640775843907,0.0004693195208281843,-0.012517548701616473,0.0026267952425982365,-0.0048424921278601585,-0.0014770860910112234,28.0,0.0,44.82607,
2005-06-22,-0.0043294507205380636,0.0002224680912793435,0.002490377431054074,0.003378655893667641,0.0050824894046531885,-0.001712062675003122,-0.001413380838650026,0.00938734896744397,-0.005558696802507504,28.0,0.0,44.82607,
2005-06-23,0.010117895641502743,-0.010892156085218305,0.0017042968490095663,0.002956834269832209,0.0025488413713720334,-0.03414598773470889,-0.013838424615025314,-0.017743722373796542,0.0011142140377040388,28.0,0.0,44.82607,
2005-06-24,0.0011825138221430828,-0.007657968670771707,-0.013269776106324392,-0.006945679556901079,-0.0034368904775221873,0.004061695005440776,0.004089963454866817,-0.003502481193054804,0.0007421497265148973,28.0,0.0,44.82607,
2005-06-27,-0.019737459529342815,-0.0007387984219396944,-0.009385932333935589,-0.007014106306354908,-0.010696658925257962,0.012324907225377648,-0.002042765849218946,0.006295806316228526,-0.003492787409099861,28.0,0.0,44.82607,
2005-06-28,0.003671575848104347,0.009096068495660192,0.007408711412327085,0.009256108239295898,0.008683701248833709,0.0013864957556168768,0.004692544342090126,0.007503258381644272,-0.004327079907302059,28.0,0.0,44.82607,
2005-06-29,0.009784923937883536,-0.0014324616711678033,0.005725792836532583,0.0036668888212518006,0.005509485711977209,-0.005358537838392181,-0.0006115087527037886,-0.00583117092687222,-0.002245525687525524,28.0,0.0,44.82607,
2005-06-30,-0.012616234278129928,-0.007126235441053447,0.0005779560570306242,0.0008021869361320024,0.0005672646624683322,-0.0029894196884600022,-0.0026503205429471363,-0.0030679573810589236,-0.0060127178237956965,28.0,0.0,44.82607,
2005-07-01,0.025680390492834413,0.0026071140527265412,0.0066910755850930325,0.009304889657157336,0.0039734557098380485,0.010325336957833192,0.0006120508027797285,0.0036247800418490986,0.0015065721738869858,28.0,0.0,44.56895,
2005-07-04,0.009465365213644427,0.0026071140527265412,0.0013722951707395073,0.004504430905485753,0.0018400672293602208,-0.010564877042019258,0.0006120508027797285,0.0036247800418490986,0.006377796767728453,28.0,0.0,44.56895,
